CardType,TransactionAmount,TransactionLocation,TransactionType
1,81.8460916188602,1,0
3,67.9379569762009,0,0
2,117.026382792458,0,0
1,89.1636994326353,1,0
2,100.888684240718,0,0
2,114.568418366765,0,0
2,99.1560727904677,0,0
3,82.0558862818625,0,0
3,89.0921165095619,0,0
0,113.960972716101,1,0
3,100.474802822361,0,0
0,80.6409237552038,1,0
2,115.253669331377,0,0
1,71.5543535355199,0,0
3,130.133923142991,0,0
0,105.052196398226,0,0
1,101.174195915659,0,0
1,65.7551079445144,0,0
2,142.378675416407,1,0
0,84.1072164729763,0,0
1,135.218571168817,0,0
2,149.50361957493,1,0
3,124.738093048604,0,0
0,88.9568856504313,1,0
1,94.3516865584003,0,0
1,117.10132249692,0,0
1,91.1951254694406,0,0
1,113.911842479316,0,0
1,90.6253077338155,0,0
3,121.193412890938,0,0
2,96.2692786806682,0,0
1,87.5190643782889,0,0
2,108.995279028088,0,0
3,102.861708751909,0,0
2,97.8101318969148,1,0
0,88.894916782001,0,0
2,73.9376650854884,0,0
3,101.020820163372,1,0
3,86.5384044153249,1,0
3,99.6528662800438,1,0
3,79.1685755149775,0,0
1,118.366837339051,0,0
1,114.003680488953,1,0
0,67.970231860993,0,0
3,98.8623061605736,0,0
0,103.184635648565,0,0
3,58.1906723486678,0,0
3,70.8608235364642,0,0
3,118.376349095486,0,0
1,118.937239081258,0,0
0,88.4690561153438,1,0
1,96.7887415442878,1,0
0,99.4296481805946,0,0
1,81.1432292075209,0,0
3,107.392033164762,0,0
0,88.3021111109206,0,0
2,79.1177841880212,0,0
1,120.490731647262,1,0
2,107.195790882986,0,0
0,71.8485355246244,0,0
1,130.502414323582,0,0
3,63.757087539407,0,0
1,99.6643743099039,1,0
3,119.293703548626,0,0
0,108.671653169016,0,0
0,124.268927592496,1,0
3,91.8200317771348,0,0
0,76.1363554164221,0,0
2,75.3584418416448,0,0
1,87.836146709566,0,0
2,81.0623361112475,0,0
2,87.5703582631226,0,0
1,104.904348041826,0,0
1,107.485718324569,0,0
0,116.045427061809,1,0
0,71.227099874131,0,0
1,86.9588147900628,1,0
2,94.5971208435559,0,0
0,102.172153028388,0,0
0,96.8157786111619,0,0
0,92.211424351365,1,0
2,100.443761080352,0,0
0,99.0905640400293,0,0
1,117.981959360475,0,1
2,54.5800356325451,0,0
0,94.3520504857816,0,0
2,107.067723974088,0,0
0,67.8844098006038,0,0
2,107.175285592817,0,1
1,88.6544481717401,0,0
0,127.424572488113,0,0
3,76.7212850874201,1,0
0,76.6992071417283,0,0
2,78.7356269690789,1,0
3,109.697043564698,0,0
1,75.8729053623974,0,0
0,97.9997725157895,0,0
2,106.117038445477,0,0
0,102.427117478079,0,0
3,62.4595722301273,1,0
2,75.3135140561498,0,0
3,96.0436246996118,0,0
3,117.213473778607,0,0
0,78.1638730861756,0,0
2,115.575579188569,1,0
1,50.6806990214835,0,0
2,113.297954956727,1,0
3,100.75226376661,0,0
3,141.651312537077,0,0
3,106.832308216235,0,0
3,101.665768753493,0,0
2,133.127449117586,0,0
3,148.478678187547,0,0
3,119.831533680136,0,0
3,94.1455585349338,0,0
3,87.2908806310498,0,0
2,112.023757961637,0,0
2,82.2002123946119,1,0
1,113.737652610568,0,0
3,110.58908487312,0,0
2,95.1576883495706,0,0
2,125.996741681433,0,0
0,131.950705240142,0,0
2,104.105601789407,0,0
3,102.142480776444,1,0
2,92.9476299179125,0,0
1,89.3590450219684,0,0
2,81.1455585974038,1,0
3,70.7680581216879,0,0
2,71.9283477131967,1,0
0,66.5222362304271,0,0
0,133.743838931802,0,0
1,80.0380325360279,0,0
3,88.315717830634,0,0
1,88.5090982645409,0,0
1,108.453149272206,0,0
1,111.131927876942,0,0
1,113.231500110928,0,0
1,91.422287642814,0,0
2,123.920670932811,1,0
0,88.6416511875704,0,0
0,112.372209317877,0,0
0,96.5953009860192,0,0
1,89.6129827957082,0,0
3,95.477449490337,0,0
1,99.5851705079125,0,0
0,118.503897419831,0,0
1,81.9423033881188,0,0
3,87.1634362179397,1,0
2,124.631787915639,1,0
1,113.797604035701,0,0
0,111.650422634516,1,0
1,102.412090928422,0,0
2,78.2389412671437,0,0
3,92.5794561627029,0,0
2,91.4197249823973,1,0
3,98.9883559308361,0,0
1,104.150971401107,0,0
3,109.710237207362,0,0
2,149.430893432072,0,0
1,117.132607514393,0,0
2,110.483439660835,0,0
3,77.5084548144085,0,0
1,76.2107873342297,0,0
2,83.9256974458585,1,0
3,134.16288888445,0,0
1,124.703656068213,0,0
3,91.8317178914936,0,0
0,137.227005178113,0,0
0,132.603699281736,1,0
1,149.844352894772,1,0
3,114.50150735643,0,0
0,87.3542045861814,0,0
0,105.887100863926,1,0
2,144.393046147916,0,0
3,104.166138692501,0,0
3,108.502994778584,1,0
3,86.9169378600221,0,0
3,86.667397160769,1,0
3,97.3917501609256,1,0
2,109.490009095136,0,0
2,87.8465961102871,0,0
3,125.458785108666,0,0
3,61.1876480920356,1,0
3,123.619280268792,0,0
0,102.774021795309,0,0
3,109.940269498735,0,0
1,97.0736994227732,0,0
3,104.709039308154,0,0
3,109.570653962793,0,0
0,104.786330445631,0,0
2,82.1557898621378,0,0
1,109.069192670619,0,1
0,91.8198324699314,0,0
2,103.994697433899,0,0
2,134.972811224027,0,0
1,80.5806545362621,0,0
3,154.426963096027,0,0
3,121.074751535843,0,0
3,94.442574461949,0,0
3,97.3578769613652,0,0
0,128.465290939198,1,0
1,115.159055359361,0,0
1,102.485815327935,0,0
1,126.64738687058,0,0
1,141.649111473949,0,0
0,123.941438159109,0,0
2,134.261690327748,0,0
2,109.955644053279,0,0
2,86.2933800187353,0,0
0,86.1736115439937,0,0
1,94.8851285413562,0,0
2,126.976631698963,0,0
0,71.2138917508011,0,0
2,85.922820926696,0,0
0,118.2352412011,1,0
0,68.3406624512758,0,0
3,85.6354987028113,0,0
2,111.293044558824,0,0
1,71.1984270327191,0,0
3,87.0948534176838,1,0
2,104.757412465264,0,0
1,83.1279186068368,0,0
0,109.467847932115,0,0
1,96.5354737664084,0,0
2,84.0014882050266,1,0
0,73.9241347500534,1,0
3,76.9699539431081,0,0
1,106.84758025305,0,0
3,68.8250074678927,0,0
2,102.842169205385,0,0
3,100.377376435145,1,0
2,115.70802781674,0,0
0,95.1154481456631,0,0
0,126.840676522872,0,0
0,113.546625470262,0,0
0,100.156706827077,0,0
3,80.8323785489373,1,0
1,76.9328097190385,0,0
0,92.8105725014304,0,0
0,130.464049801261,0,0
2,114.928755220085,0,0
0,106.276661606156,0,0
2,140.634386856705,1,0
0,95.5575619791035,0,0
2,93.3780863392118,0,0
2,123.531325573048,0,0
3,100.756451415162,0,0
1,87.8123807742862,0,0
0,87.0989208748594,0,0
3,90.6151676180903,0,0
2,61.1866071881601,0,0
0,96.9613414470956,1,0
2,79.646036262421,0,0
3,104.46945817817,0,0
2,76.3443849310681,0,0
3,108.684240154276,0,0
2,101.76161152565,0,0
3,108.236626666739,0,0
2,70.1562891100373,0,0
0,91.7137551613956,0,0
3,111.854230186059,0,0
3,81.8594123464762,0,0
3,95.6991634665398,0,0
2,118.569226700245,0,0
2,97.1884502516282,0,0
0,80.4924711576118,0,0
3,119.196433965495,0,0
3,85.6645197700705,1,0
1,89.6035934419039,0,0
1,133.098557571164,1,0
3,90.4993450821106,0,0
2,95.0280674660423,0,0
0,98.0390608764752,0,0
1,84.6605639021924,0,0
3,90.739012547734,0,0
1,60.6179388279388,1,0
2,123.795551151941,0,0
1,128.272723119066,0,0
0,47.0512021843057,0,0
3,138.350517002201,0,0
2,126.416983741866,1,0
1,106.311703133874,0,0
0,132.757613217939,0,0
1,97.9515795221284,0,0
1,119.746186446243,0,0
2,101.064016139181,0,0
1,132.832663024127,0,0
1,109.474144526799,0,0
0,103.776494171789,0,0
2,134.863464422397,0,0
0,119.081432685795,1,0
1,131.655341466411,1,0
3,115.61689120758,0,0
2,93.2217441064944,0,0
1,105.613249334212,0,0
2,124.202076240833,0,0
1,96.7927567374971,0,0
0,91.1942935884397,0,0
2,101.763280282481,0,0
1,96.8660481989272,0,0
2,129.796706328281,1,0
1,86.0014173370949,0,0
2,114.188384393635,1,0
0,81.3599491197204,0,0
2,105.221311692875,0,0
3,119.311659192907,0,0
2,133.075914653481,0,0
2,115.305139030342,0,0
3,131.335169939336,0,0
1,107.743656908179,0,0
2,103.947040849614,0,0
1,113.850261012975,1,0
0,122.063980408663,0,0
2,57.3537310113136,0,0
0,103.027475386027,0,0
3,91.9112452140087,0,0
1,125.126808531906,0,0
0,87.8172354043656,0,0
0,121.583264174305,0,0
2,109.621837645883,0,0
2,73.6353393533163,0,0
3,111.414081144741,0,0
0,128.944445652373,0,0
3,144.598798470116,0,0
2,95.0574956706086,1,0
3,62.4053802957163,0,0
0,73.7375789611145,0,0
1,106.424221025738,1,0
1,132.522294502027,0,0
3,89.1092218786331,0,0
2,131.024894475538,1,0
2,96.5302123996233,0,0
3,85.8530476343054,1,0
0,63.3130723104287,0,0
1,78.7170107394633,0,1
0,84.9647686200569,0,0
0,113.269274956118,0,0
2,73.8804981620136,0,0
0,90.7431869526839,0,0
0,93.8794352723467,0,0
1,101.224075097118,0,0
3,97.7078187330192,0,0
3,85.6662007584101,0,0
0,103.836880950992,0,0
1,69.788820048047,0,0
3,90.5124700390268,0,0
1,105.426019882796,1,0
2,100.714326596366,0,0
0,103.264012298369,0,0
3,77.9377324301627,1,0
0,104.054163149019,0,0
0,87.8544713207659,0,0
3,98.8666581114177,0,0
1,102.563292233836,0,0
3,130.84373291642,0,0
3,73.4927892872026,1,0
1,133.847033262548,0,0
3,116.854914391174,1,0
2,85.1310730424442,0,0
2,131.935006538062,0,0
0,133.038817669785,0,0
2,102.337854942045,0,0
2,82.5994188962323,0,0
1,123.478591200582,0,0
3,114.235994281871,1,0
3,114.921569185623,0,0
3,104.732655255667,0,0
1,101.923118223087,0,0
1,64.9978118477274,0,0
2,105.822516494254,0,0
1,121.751238318856,0,0
1,128.007730453892,0,0
3,116.91378996992,1,0
1,102.040183056484,1,0
3,104.159902009988,1,0
1,130.645847387017,0,0
1,99.4192832218813,1,0
3,90.3666645678826,0,0
2,84.2026950258515,0,0
0,93.1851416104072,0,0
2,80.0536777117845,0,0
3,99.4960013295821,0,0
0,82.8058051171906,0,0
0,84.3061334624778,0,0
2,93.404197277405,1,0
2,84.1678892654016,0,0
2,101.936834255628,0,0
2,81.4090329970739,1,0
3,88.0653087011589,0,0
1,114.025529854707,0,0
2,108.474244704265,0,0
2,94.4247094265261,0,0
3,72.1586160747088,0,0
2,93.7879964141971,0,0
3,108.453618838221,0,0
3,139.372852784326,0,0
3,74.7346599109781,0,0
1,104.72600281459,0,0
3,82.428278126606,0,0
2,70.989199446978,0,0
0,77.6695764543233,0,0
1,81.677477265402,0,0
3,66.6847787165518,1,0
3,92.4558586754269,1,0
1,94.4099468934455,0,0
2,125.706823501174,1,0
2,76.9297953452977,1,0
3,108.95805212863,0,0
1,125.648755013096,0,0
0,76.6015869090669,0,0
3,101.267851715466,0,0
3,99.240167735196,1,0
3,130.561109427592,1,0
0,71.4916646697143,0,0
2,90.2544074345549,0,0
3,109.545393449553,0,0
0,113.987793643517,1,0
1,101.171218875668,0,0
0,104.33232532653,1,0
2,113.030783547682,0,0
2,87.8258854046168,0,0
0,92.1833342909675,0,0
1,65.6144162433744,0,0
1,103.729449563174,0,0
2,142.980519550547,0,0
0,109.262444582255,0,0
2,88.272934118432,0,0
2,72.5287085833803,0,0
3,109.477964789118,0,0
3,117.006545908051,0,0
0,75.0447454328379,0,0
1,121.435082431262,0,0
1,130.018715990739,0,0
0,110.777472822349,1,0
0,107.581385326193,0,0
2,128.228938265036,0,0
0,144.928317450059,0,0
2,89.5778206207356,1,0
2,134.183225402391,0,0
0,84.3019172946947,0,0
2,97.7957439497622,0,0
0,91.6850703068286,0,0
1,98.2599379203498,0,0
3,96.5038155302908,0,0
1,109.122336700261,0,0
3,74.886115813628,0,0
0,127.466478631528,1,0
0,109.562996248898,0,0
3,120.329298171579,0,0
0,99.6459446097663,1,0
1,84.7038946855031,0,0
2,78.2053031740415,0,0
2,105.334605313154,1,0
3,127.543373128732,0,0
2,94.5388327496321,0,0
3,112.446830977792,0,0
1,60.111658562841,0,0
3,119.065942588809,0,0
1,83.548616218924,0,0
1,145.949185161668,0,0
1,120.911609797087,0,0
2,86.9587701668773,0,0
0,126.301050001538,1,0
2,140.240553370801,0,0
1,105.313868565179,0,0
2,99.0752808773997,0,0
1,89.6088218829321,0,0
0,76.0677976246606,0,0
2,93.7619081091526,1,0
1,104.077734495675,0,0
3,116.657158208936,0,0
2,101.042954679212,0,0
1,129.844665991076,0,0
0,83.6542203724899,0,0
2,59.7099631062306,0,0
3,73.995327121619,0,0
3,103.426721722081,0,0
3,110.029332538452,0,0
2,86.8995241871503,0,0
0,140.013238133898,0,0
2,89.2708049982311,0,1
3,107.63473026453,1,0
3,130.696842324565,1,0
2,43.6650906958523,0,0
3,93.327268188349,0,0
1,87.1128386880439,0,0
2,96.9634840713436,0,0
2,106.066086985678,0,0
0,79.4797079910112,0,0
0,120.373247580825,0,0
3,84.5989801266432,0,0
2,71.8956739140082,0,0
2,128.586118825388,0,0
2,87.1892281474922,1,0
0,108.691392826781,0,0
3,80.5975225639011,1,0
1,110.891384854183,0,0
0,106.584571228978,1,0
3,83.7956616647374,1,0
3,70.3395856814008,0,0
1,92.3113782231569,0,0
1,90.9063263220454,1,0
2,100.370030347029,0,0
2,91.8771243776534,0,0
3,80.8462954728971,1,0
0,111.328945495731,0,0
1,99.7666414216788,0,0
1,119.741710788289,0,0
1,95.5279626424948,0,0
2,124.118626986315,0,0
0,112.70997749961,0,0
1,113.794874552497,0,0
1,100.768395208222,0,0
2,110.200191187636,0,0
0,88.5036601507145,1,0
3,56.7826549580821,0,0
1,113.618490578543,1,0
2,104.130108611664,0,0
2,45.9914227273348,0,0
2,120.633908968394,1,0
3,61.3031716613283,0,0
0,84.5376376967937,0,0
0,58.7605440417523,1,0
1,90.9371964096153,0,0
0,123.678888916583,0,0
3,106.195278521683,0,0
1,60.2206909260406,0,0
2,109.155348346065,0,0
3,111.878113338952,0,0
0,117.735632217794,0,0
1,101.906212730845,0,0
3,107.868620569478,0,0
2,78.7890941455818,0,0
1,156.362140994556,1,0
1,72.4064442609106,0,0
3,127.715580564455,1,0
0,124.485470101159,0,0
2,75.9804248650506,0,0
0,105.849415716345,1,0
3,126.062423867968,1,0
2,106.2440441151,0,0
1,98.0235354529096,0,0
1,61.2053419675971,1,0
1,134.096733801763,0,0
1,83.0095695514456,1,0
0,80.4708604097746,1,0
2,87.7523364150263,0,0
1,105.10112178977,0,0
0,107.625809191896,0,0
0,100.603215125451,0,0
0,100.057684532983,0,0
1,92.2487228863115,0,0
0,105.657002996758,0,0
3,120.585095404435,1,0
1,122.667461192962,0,0
3,88.6452109871021,1,0
3,110.01850039724,0,0
3,121.479113736494,0,0
1,107.87120675448,0,0
2,103.674301477646,0,0
0,107.814554308469,0,0
1,129.803268379535,1,0
0,87.4434375918787,0,0
0,85.9218987762129,1,0
0,104.963634021394,0,0
1,88.9213831879547,0,0
3,94.4313431750302,1,0
0,112.572376605998,0,0
2,139.404767175949,0,0
3,102.414903522721,0,0
1,102.122399568527,0,0
0,70.3406713228377,0,0
3,89.2493962167494,1,0
3,83.9579865685753,0,0
3,105.383760439215,0,0
2,131.767076715476,0,0
2,106.09802087435,0,0
3,89.697826366048,1,0
0,108.986757551346,0,0
1,98.909214645173,0,0
1,89.4965299062159,1,0
0,43.3920833263499,0,0
2,113.281772158118,0,0
2,111.957150780149,0,0
1,93.5011164573137,0,0
2,89.3013250464602,1,0
1,71.4773786749512,1,0
1,100.049181836757,0,0
3,110.861384104619,1,0
0,100.52640233109,0,0
1,86.4103495878551,0,0
2,110.140173174202,0,0
0,67.1780705487583,0,0
0,84.9756064404691,0,0
2,126.595077847355,0,0
3,112.35911802376,0,0
3,123.835333213896,0,0
3,139.668674035095,0,0
3,109.532492189416,1,0
1,111.785256164218,0,0
1,92.0827955141446,0,0
3,113.651950469203,0,0
0,144.813053829622,0,0
0,130.271744100534,0,0
0,119.940685649117,1,0
1,106.130886467399,1,0
1,93.6494846936092,1,0
2,114.747157973275,1,0
1,89.4709794066766,0,0
1,126.036297060535,0,0
2,126.616968582897,0,0
3,76.4073112527715,0,0
2,134.484160657551,0,0
3,123.097409916291,0,0
0,103.632692172723,0,0
1,107.299984913372,0,0
0,101.339335785823,0,0
1,103.471607945468,0,0
0,110.313270433452,0,0
0,119.051009137201,0,0
2,73.9103397683878,0,0
3,101.85883332894,0,0
3,122.055229072838,0,0
3,106.48239815582,0,0
2,75.1211831116203,0,0
0,62.5667363862805,0,0
2,104.709142921834,0,0
0,59.8311427754978,0,0
0,76.5415541447146,0,0
2,112.587101703596,0,0
1,103.231169348784,0,0
1,87.7976437951417,0,0
2,133.020036637829,0,0
0,101.714777719164,0,0
2,97.881026519718,0,0
1,84.4253642926241,0,0
0,98.7360038628021,1,0
3,72.4066289072266,0,0
2,101.711760975729,0,0
3,109.477926257364,0,0
3,115.140728640527,0,0
0,109.931292385674,0,0
1,89.1696243713661,0,0
3,104.173745429822,1,0
3,102.449432859707,0,0
2,116.87254295439,0,0
1,86.471929322434,0,0
1,101.931550864919,0,0
1,125.645692549283,0,0
1,110.755578875292,0,0
2,110.481096198753,0,0
0,106.920475716288,1,0
2,79.1530303238409,0,0
0,101.815682054355,1,0
3,76.7751400928426,1,0
0,91.6217683654235,1,0
1,81.6232702484556,1,0
3,86.0545643325643,0,0
1,116.94213117882,0,0
2,114.002210282421,0,0
0,76.9993068284597,0,0
3,74.1660049571456,0,0
0,151.973952070235,0,0
0,72.148540479693,0,0
2,62.1652964448157,0,0
0,96.7086220352632,0,0
1,132.547188102533,0,0
3,113.465391114965,1,0
1,116.027775885499,0,0
3,64.197778752176,0,0
2,89.7057114897976,1,0
1,106.045010364215,0,0
0,88.2394502150485,0,0
2,88.852506110591,0,0
0,89.8133645836243,0,0
1,99.5917685835579,0,0
2,128.293959486213,0,0
2,113.704583933783,1,0
2,123.220447959248,0,0
0,123.877050364346,1,0
0,138.540649403309,1,0
0,83.2662648319233,0,0
1,100.214210324168,1,0
3,78.6269444246392,0,0
2,109.870427989077,0,0
3,99.3958762558626,0,0
1,89.8112671265824,1,0
3,107.373760618221,1,0
1,102.429887808428,1,0
0,89.7267983604846,1,0
3,82.3864679280511,0,0
2,107.539815216497,0,0
1,111.368953550286,0,0
2,98.9350893731038,0,0
2,103.613396148146,0,0
2,93.6469550242281,0,0
0,120.731418394235,0,0
3,104.78481282723,0,0
2,108.059616224724,0,0
0,116.503326105615,0,0
3,119.934573821665,0,0
3,98.0964171475027,0,0
2,95.8341834362249,0,0
2,99.9147917779791,0,0
2,91.2037003159822,0,0
2,83.455994190825,1,0
2,108.806969427006,1,0
3,86.4107507458885,0,0
2,101.55907968463,0,0
1,72.5987101517979,0,0
1,126.865437831376,0,0
2,87.8790650981835,0,0
3,121.65174629518,0,0
1,91.4813568631799,0,0
1,63.1472525526572,0,0
0,117.896629294306,1,0
1,112.115551188756,0,0
3,72.5365051834258,0,0
3,108.988509526642,0,0
0,89.0390985784356,0,0
1,113.251675238576,0,0
3,120.916321621797,0,0
2,118.320279623725,0,0
1,128.972253059727,0,0
1,112.954809355621,0,0
2,78.7358604176499,0,0
2,128.625791188062,0,0
3,104.770274329359,0,0
1,106.675106744698,0,0
1,73.8503260221986,0,0
0,68.011411510333,0,1
3,132.93605717329,0,0
1,94.2497224778467,0,0
0,82.8607005703546,0,0
2,68.0566436671779,0,0
1,76.9396525955796,0,0
3,123.345650584647,0,0
2,123.227509025953,0,0
1,155.511195190099,0,0
2,82.2000039672509,0,0
2,106.593063252788,1,0
3,97.6797020674851,0,0
1,64.228218593435,0,0
0,97.6860731380743,0,0
3,104.790603904198,0,0
1,93.28191853691,0,0
3,64.1987041711088,0,0
3,109.304676977111,1,0
3,128.447399165846,0,0
3,129.105968372494,0,0
3,66.643945386301,0,0
3,79.0565071458689,0,0
3,123.612962951981,0,0
2,112.051869130918,0,0
2,90.8219843199248,0,0
1,135.800653135359,0,0
1,107.679486420018,0,0
1,59.4975765155744,1,0
2,129.782958923092,0,0
0,116.480734779455,0,0
3,126.626048971323,0,0
3,74.5128502509574,0,0
1,76.7018276035938,1,0
0,120.944640864326,1,0
1,115.738032969769,1,0
2,86.2666432516681,0,0
3,119.124788631363,0,0
0,109.628487611523,1,0
1,90.2147831974071,0,0
2,115.98920226164,0,0
3,124.776739973202,1,0
0,105.815561170584,0,0
1,81.2161610162255,0,0
0,119.733984285768,0,0
3,89.5420133552172,0,0
2,101.625157676896,0,0
0,120.718227625763,0,0
2,112.493301717995,1,0
3,89.4658606510753,1,0
1,91.6206344530734,1,0
2,120.248759220986,0,0
2,79.0818650004065,0,0
3,109.08125162982,1,0
2,98.7931864713222,0,0
0,116.184543725165,0,0
1,76.6115504756986,0,0
3,68.378513284077,1,0
0,126.591828621847,0,0
2,86.978716367028,0,0
0,99.0856322207331,0,0
1,133.642692416534,0,0
0,84.9768026770881,0,0
2,88.5119345870675,0,0
2,98.3845685630419,0,0
1,106.062266105674,0,0
2,105.790953958085,0,0
2,75.5926386476181,0,0
1,124.585525183643,1,0
2,95.1324110709645,0,0
0,89.6975837148041,0,0
2,114.683592638531,0,0
1,81.0835207436065,0,0
3,94.7411201315122,0,0
1,134.921690463544,0,0
3,87.0040129772538,1,0
0,60.839879588962,0,0
2,109.948787436302,0,0
1,81.2591728062445,0,0
3,95.8514455081923,0,0
1,101.901221926597,1,0
0,104.113201594043,0,0
3,102.287396372596,0,0
3,84.2395486273922,0,0
0,83.3475329706373,0,0
3,73.1064616075627,0,0
0,50.0414780386805,0,0
3,90.4314229696893,0,0
0,70.302920551007,1,0
3,112.091803897401,0,0
0,100.370930838073,0,0
2,86.9297239772658,0,0
1,105.201794503896,0,0
1,99.791629188376,0,0
1,107.853351330276,0,0
2,112.696848537452,0,0
1,64.9156704820237,0,0
2,88.222839544611,0,0
3,70.1476082625666,0,0
2,84.1699407702428,0,0
0,101.027962203052,0,0
0,104.604135360837,0,0
3,61.8970637875608,0,0
3,82.8502201906493,0,0
3,125.650500473336,0,1
0,119.22898744751,0,0
1,97.8186627521768,1,0
3,115.231219200629,1,0
2,110.288494033333,1,0
2,116.450721939528,0,0
0,73.6884877311632,0,0
0,92.7051848798417,1,0
1,106.155954902034,1,0
2,117.681128446218,0,0
0,110.287735752865,0,0
3,59.8617206834777,0,0
2,121.569616784379,0,0
2,88.187333227655,0,0
2,106.963304711694,1,0
1,98.5079410815307,1,0
0,95.2147575258337,0,0
3,98.1875014345141,1,0
2,116.794007232043,1,0
0,125.036638024368,0,0
1,111.781757894877,1,0
0,104.515761930823,0,0
3,81.2508710088985,0,0
3,89.3667398123932,0,0
2,93.6781641599584,0,0
2,120.796138985679,1,0
0,56.0165859877425,0,0
3,97.8852933453995,0,0
3,72.7524848130682,0,0
0,85.0801542885826,1,0
3,88.9703411516267,0,0
0,97.8445465386403,0,0
3,83.6393965565369,0,0
2,92.1685729842742,1,0
1,78.9714842079336,0,0
3,79.0433660298973,1,0
2,111.032221052341,1,0
2,135.272454965417,0,0
2,99.3307849207446,0,0
3,118.677056814217,0,0
0,124.50177785585,0,0
1,87.1647698998102,0,0
2,53.8580831735376,0,0
1,92.9340244063108,0,0
3,139.176138739947,0,0
0,113.017111219999,0,0
1,129.661480249133,0,0
1,87.8675624251659,0,0
1,111.989127255636,0,0
2,111.762217840107,0,0
2,70.2501972058809,0,0
0,121.333712781213,0,0
2,106.772663833666,0,0
0,91.4729741671502,0,0
0,62.8752007146638,0,0
0,110.582227156928,0,0
2,103.615423144021,0,0
0,118.99051000229,0,0
1,114.504923493347,0,0
2,84.8556402661233,0,0
1,92.9857809636679,0,0
3,105.072246734273,0,0
0,29.8283274089121,0,0
2,89.5337967451598,0,0
0,102.898683420817,0,0
0,72.7735879176663,0,0
3,90.5552019636107,0,0
1,91.8010931701708,0,0
3,83.0489332860601,0,0
2,117.735296161736,1,0
2,103.452779522445,0,0
3,75.9221016248012,0,1
1,116.503510714989,0,0
2,122.822541194619,0,0
2,79.7371663342209,0,0
3,115.263248344298,0,0
3,113.78521327834,0,0
1,126.814576628854,0,0
2,113.248293115254,1,0
1,71.5825659547905,0,0
3,135.761038073281,0,0
1,116.532602968579,1,0
2,102.706469375457,1,0
2,78.6979626020191,0,0
3,90.0628838935023,0,0
1,118.595645890238,0,0
1,82.4280675719233,0,0
1,112.546234024587,0,0
2,123.384661435685,0,0
2,124.142973251563,0,0
2,110.355892186791,1,0
1,82.811107312371,1,0
2,110.026540880356,0,0
0,101.724061608106,1,0
1,105.465894562507,1,0
1,92.4576055633218,0,0
1,86.0538989529516,0,0
0,102.998151854209,0,0
1,80.907864336904,1,0
0,69.6072124802224,0,0
0,78.8305036562508,0,0
1,118.934637777114,0,0
3,86.7644138079312,0,0
0,106.126791697832,1,0
1,139.544878637417,1,0
1,99.5410801444288,0,0
0,97.6203501869369,1,0
3,93.0775185650532,0,0
0,76.8010168295016,0,0
0,75.0727732549699,0,0
2,111.954446347983,0,0
1,113.818540391247,1,0
2,62.9958397566998,0,0
2,96.3495350641209,0,0
2,88.502245435063,1,0
3,85.9604325006224,0,0
2,95.06897325884,0,0
1,104.983326714642,0,0
1,91.3394206865496,0,0
0,100.69690910462,0,0
0,94.9745082949866,0,0
0,110.856326204063,0,0
0,94.9689724565367,1,0
1,115.649298504881,0,0
1,119.494877399614,0,0
0,111.227579889579,0,0
0,107.769147604379,0,0
3,95.9516515020934,0,0
2,133.56745040529,0,0
0,75.3943874503608,0,0
0,86.0628207077844,0,0
2,130.581522418016,0,0
1,110.104252803866,0,0
3,98.2639283588125,0,0
3,129.382635192811,0,0
3,98.5006782202242,0,0
1,70.5578327708213,0,0
2,100.474170487932,0,0
0,88.9581071063753,0,0
0,77.1363621290242,0,0
0,129.203368742992,0,0
3,115.560963974761,0,0
3,86.1412919626575,0,0
1,133.170920015292,0,0
1,99.5272098805512,1,0
1,85.3051965039456,0,0
2,97.9738998084631,0,0
1,110.001610148951,0,0
3,112.198093891734,0,0
2,64.1081714779734,0,0
1,106.024846976477,0,0
1,90.3895037962544,0,0
2,121.507870176344,0,0
0,92.3172691258293,0,0
0,78.0019610486167,0,0
2,55.16923728103,0,0
2,73.2339739059153,0,0
2,73.572163426471,0,0
2,112.799712177935,0,0
1,71.6230094671878,0,0
1,97.1441894987476,0,0
3,115.591715797185,0,0
3,65.3766757133354,0,0
0,98.0202688848885,0,0
1,117.57779559005,0,0
3,75.4361428484132,1,0
1,82.4592967378125,0,0
3,112.60620935232,0,0
0,94.9485863422999,0,0
0,112.539499999396,1,0
0,83.6594981394332,0,0
2,77.8589795465156,0,0
0,120.118369543801,0,0
1,106.023669869274,0,0
0,101.848727534894,0,0
0,66.2088796031453,0,0
1,120.783637882361,0,0
3,82.9396022697963,0,0
1,88.1292334124586,0,0
0,111.420929681725,0,0
0,79.3297418109468,1,0
1,59.6507138252179,0,0
0,87.3444958823627,0,0
3,114.800536494007,0,0
0,109.576596896111,0,0
0,83.9713105289996,0,0
3,122.473336489123,0,0
2,68.8194841763939,0,0
1,115.511223919919,0,0
3,115.425672847999,0,0
0,86.2177116576526,0,0
1,89.394460126913,0,0
1,105.69406070207,0,0
1,85.2010059629833,0,0
3,76.5305790376971,0,0
2,85.979532029362,0,0
1,129.243187093434,0,0
2,93.3735434162343,0,0
3,94.6281813655921,0,0
0,76.0266720152314,0,1
3,102.593307032627,0,0
3,104.867840883192,1,0
2,127.090959620696,0,0
1,107.190981825663,0,0
3,102.038612943642,0,0
1,115.482099772324,0,0
